,smiles,pXC50,Original_Entry_ID,DB,MW,HA,HD,logP,Lipinski rule
45207,FC(F)(F)C(=O)NC1=NN(C2=NC(C3=CC=CC=C3)=CN=C21)C,5.15004730224609,294644,pubchem,321.262,5,1,2.5311,True
45270,S=1(O)(O)=CC(CC1)CNC(=O)C2=CC=3N=C(N(C3C(N=C(O)C=4C(OC)=CC=CC4)=C2)C)CC,5.15015172958374,45167162,pubchem,484.578,7,4,3.8853,True
45272,OC=1N(C(O)=C2C1CCCC2)C(C(O)=O)CC=3C=CC(O)=CC3,5.15022277832031,CHEMBL1599865,chembl20,317.341,5,4,2.3521,True
45274,OC=1N(C(O)=C2C1CCCC2)C(CC=3C=CC(O)=CC3)C(=O)O,5.15022277832031,3592392,pubchem_screening,317.341,5,4,2.3521,True
45277,OC=1N(C(O)=C2C1CCCC2)C(CC=3C=CC(O)=CC3)C(=O)O,5.15022277832031,3592392,pubchem,317.341,5,4,2.3521,True
45464,O=C1N(C=NC=2N(C3=NC=4C(N=C3C21)=CC=CC4)CCCC)C(CC)C,5.15028619766235,CHEMBL1589171,chembl20,349.438,6,0,4.0655,True
45473,O=C1N(C(CC)C)C=NC=2N(CCCC)C3=NC=4C(N=C3C21)=CC=CC4,5.15028619766235,663637,pubchem_screening,349.438,6,0,4.0655,True
45476,O=C1N(C(CC)C)C=NC=2N(CCCC)C3=NC=4C(N=C3C21)=CC=CC4,5.15028619766235,663637,pubchem,349.438,6,0,4.0655,True
45710,BrC=1N2C(=NC1CN(CC)CC)N=CC=C2,5.15036630630493,5008895,pubchem_screening,283.173,4,0,2.3336,True
45713,BrC=1N2C(=NC1CN(CC)CC)N=CC=C2,5.15036630630493,5008895,pubchem,283.173,4,0,2.3336,True
45910,BrC=1N2C(=NC1CN(CC)CC)N=CC=C2,5.15036630630493,CHEMBL1454979,chembl20,283.173,4,0,2.3336,True
45915,S=C(N1C(CCC1)CO)NC=2C=CC=CC2,5.15048837661743,2968548,pubchem_screening,236.34,2,2,1.8401,True
45918,S=C(N1C(CCC1)CO)NC=2C=CC=CC2,5.15048837661743,2968548,pubchem,236.34,2,2,1.8401,True
46126,S=C(N1C(CCC1)CO)NC=2C=CC=CC2,5.15048837661743,CHEMBL1601927,chembl20,236.34,2,2,1.8401,True
46128,BrC1=C2N(N=C1C(=O)N=C3C(N(N(C3=O)C4=CC=CC=C4)C)C)C(=CC(=N2)C=5C=CC=CC5)C(F)(F)F,5.15050649642944,1019734,pubchem_screening,571.357,6,0,5.0409,False
46131,BrC1=C2N(N=C1C(=O)N=C3C(N(N(C3=O)C4=CC=CC=C4)C)C)C(=CC(=N2)C=5C=CC=CC5)C(F)(F)F,5.15050649642944,1019734,pubchem,571.357,6,0,5.0409,False
46330,BrC1=C2N(N=C1C(=O)N=C3C(=O)N(N(C3C)C)C4=CC=CC=C4)C(C(F)(F)F)=CC(=N2)C=5C=CC=CC5,5.15050649642944,CHEMBL1331781,chembl20,571.357,6,0,5.0409,False
46334,N1=C(N2N=C(C3=CC=CO3)N=C2C=4N=CN(C41)CCC)N,5.15052318572998,CHEMBL248298,chembl20,283.295,8,1,1.7262,True
46335,N1(CCC(CC1)CC2=CC=CC=C2)C3=NC=NC=4N(N=CC34)C,5.15054988861084,1473102,pubchem_screening,307.401,5,0,2.8224,True
46338,N1(CCC(CC1)CC2=CC=CC=C2)C3=NC=NC=4N(N=CC34)C,5.15054988861084,1473102,pubchem,307.401,5,0,2.8224,True
46538,N1(C=2N=CN=C3N(N=CC23)C)CCC(CC1)CC4=CC=CC=C4,5.15054988861084,CHEMBL1432319,chembl20,307.401,5,0,2.8224,True
46544,C(C1=CC2=CC=CC=C2C=C1)(O)=NO,5.15061283111572,CHEMBL156672,chembl20,187.198,2,2,2.5336,True
46545,OC(=NO)C1=CC=2C(C=C1)=CC=CC2,5.15061283111572,25164,pubchem,187.198,2,2,2.5336,True
46546,N1(C(=NC(=C1O)CCCN=C(N)N)O)[C@@H](C(N2CCC3(CC2)C4=C(C=CC=C4)CC3)=O)CC=5C=CC(=CC5)O,5.15064334869385,CHEMBL303940,chembl20,532.645000000001,7,5,2.4963,False
46547,BrC1=CC(/C=N/C=2N(C=3C(N2)=CC=CC3)CCN(CC)CC)=C(O)C=C1,5.1506838798523,CHEMBL3189702,chembl20,415.335,5,1,4.59680000000001,True
46551,BrC1=CC(C=NC=2N(CCN(CC)CC)C=3C(N2)=CC=CC3)=C(O)C=C1,5.1506838798523,5435919,pubchem_screening,415.335,5,1,4.5968,True
46554,BrC1=CC(C=NC=2N(CCN(CC)CC)C=3C(N2)=CC=CC3)=C(O)C=C1,5.1506838798523,5435919,pubchem,415.335,5,1,4.5968,True
46759,O=C1N(N=C2N1C=NC3=C2C=CC=C3)CN4CCC(CC4)C,5.15093421936035,16669326,pubchem_screening,297.362,6,0,1.7336,True
46760,CCN1CCC(CC(=O)NC2=NNC3=NC(C4=CC=CS4)=C(Br)C=C23)CC1,5.15093755722046,CHEMBL101747,chembl20,448.39,5,2,4.5094,True
46761,CCN1CCC(CC(=O)NC2=NNC3=NC(C4=CC=CS4)=C(Br)C=C23)CC1,5.15093755722046,CHEMBL2062290,chembl20,448.39,5,2,4.5094,True
46770,S(CC(=O)N(CC)CC)C1=NC=NC=2N(N=CC21)C3=CC=CC=C3,5.15093755722046,862680,pubchem_screening,341.44,6,0,2.776,True
46773,S(CC(=O)N(CC)CC)C1=NC=NC=2N(N=CC21)C3=CC=CC=C3,5.15093755722046,862680,pubchem,341.44,6,0,2.776,True
46973,S(C1=NC=NC=2N(N=CC21)C3=CC=CC=C3)CC(=O)N(CC)CC,5.15093755722046,CHEMBL1421652,chembl20,341.44,6,0,2.776,True
46982,S(CC(=O)N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)CC(=O)NC3=CC4=C(C=C3)C=CC=C4,5.1510648727417,1258170,pubchem,460.559,5,1,3.7612,True
46983,S(CC(=O)N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)CC(=O)NC3=CC4=C(C=C3)C=CC=C4,5.1510648727417,1258170,pubchem_screening,460.559,5,1,3.7612,True
46986,S(CC(=O)N1CCOCC1)C2=NC=3N(N=CC3C(O)=N2)C4=CC=CC=C4,5.15114641189575,2152945,pubchem_screening,371.422,8,1,1.472,True
46989,S(CC(=O)N1CCOCC1)C2=NC=3N(N=CC3C(O)=N2)C4=CC=CC=C4,5.15114641189575,2152945,pubchem,371.422,8,1,1.472,True
47226,S(C1=NC=2N(N=CC2C(O)=N1)C3=CC=CC=C3)CC(=O)N4CCOCC4,5.15114641189575,CHEMBL1388004,chembl20,371.422,8,1,1.472,True
47230,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)C=2C=CC=CC2,5.1514744758606,1379288,pubchem,290.344,6,2,2.4252,True
47231,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)C=2C=CC=CC2,5.1514744758606,1379288,pubchem_screening,290.344,6,2,2.4252,True
47234,FC(F)(F)C=1N2N=CC(=C2N=C(C1)C=3OC=CC3)C(=O)O,5.15156984329224,CHEMBL1343668,chembl20,297.192,5,1,2.7063,True
47244,FC(F)(F)C=1N2N=CC(=C2N=C(C1)C=3OC=CC3)C(O)=O,5.15156984329224,659606,pubchem_screening,297.192,5,1,2.7063,True
47247,FC(F)(F)C=1N2N=CC(=C2N=C(C1)C=3OC=CC3)C(O)=O,5.15156984329224,659606,pubchem,297.192,5,1,2.7063,True
47474,S(C1=C(O)C=2C(N=C1O)=CC=CC2)CC(=O)O,5.15168428421021,54677164,pubchem_screening,251.263,5,3,1.8227,True
47477,S(C1=C(O)C=2C(N=C1O)=CC=CC2)CC(=O)O,5.15168428421021,54677164,pubchem,251.263,5,3,1.8227,True
47671,S(C1=C(O)C=2C(N=C1O)=CC=CC2)CC(O)=O,5.15168428421021,CHEMBL1461030,chembl20,251.263,5,3,1.8227,True
47681,C=1(C=CSC1)/C=C(/C(=N/O)/CC)\C,5.15169477462769,CHEMBL1085944,chembl20,195.287,3,1,3.3916,True
47682,S1C(/C=C/C(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)=CC=C1,5.15170049667358,827636,pubchem_screening,339.42,4,0,3.011,True
47685,S1C(/C=C/C(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)=CC=C1,5.15170049667358,827636,pubchem,339.42,4,0,3.011,True
47898,C1(C(C(C)N(C)N1C=2C=CC=CC2)=NC(/C=C/C3=CC=CS3)=O)=O,5.15170049667358,CHEMBL1831261,chembl20,339.42,4,0,3.011,True
47900,S1C(C=2N=CC(CN3CCC=4C(C3)=CC=CC4)=CC2)=CC=C1C(O)=NO,5.15177011489868,44418248,pubchem,365.458,5,2,4.0622,True
47901,O(CCN(CC)CC)C(=O)C1=CC=C(N=CC2=C(O)N=C(O)N=C2O)C=C1,5.15193462371826,5553035,pubchem_screening,374.397,9,3,1.8426,True
47903,O(CCN(CC)CC)C(=O)C1=CC=C(N=CC2=C(O)N=C(O)N=C2O)C=C1,5.15193462371826,5553035,pubchem,374.397,9,3,1.8426,True
48113,OC1=NC(O)=NC(O)=C1C=NC2=CC=C(C(OCCN(CC)CC)=O)C=C2,5.15193462371826,CHEMBL1543841,chembl20,374.397,9,3,1.8426,True
48120,S(C(=S)N1CCCC1)CC(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C,5.15201997756958,464901,pubchem_screening,390.534,5,0,2.35,True
48123,S(C(=S)N1CCCC1)CC(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C,5.15201997756958,464901,pubchem,390.534,5,0,2.35,True
48258,S(CC(=O)N=C1C(=O)N(N(C1C)C)C2=CC=CC=C2)C(=S)N3CCCC3,5.15201997756958,CHEMBL1479328,chembl20,390.534,5,0,2.35,True
48260,S(CC(=O)N1CCN(CC1)CC)C=2N=C(C=C(N2)C(F)(F)F)C=3SC=CC3,5.15204000473022,1152473,pubchem_screening,416.494,6,0,3.4801,True
48261,BrC1=CC=C(CSCC(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)C=C1,5.15205907821655,2226940,pubchem_screening,446.37,4,0,3.932,True
48264,BrC1=CC=C(CSCC(=O)N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)C=C1,5.15205907821655,2226940,pubchem,446.37,4,0,3.932,True
48466,BrC1=CC=C(CSCC(=O)N=C2C(=O)N(N(C2C)C)C3=CC=CC=C3)C=C1,5.15205907821655,CHEMBL1364082,chembl20,446.37,4,0,3.932,True
48470,OC=1C(=C(O)N=C2C1C=C(C=C2)CC)C3=CC=CC=C3,5.15223121643066,CHEMBL1882888,chembl20,265.312,3,2,3.8754,True
48473,OC=1C=2C(N=C(O)C1C3=CC=CC=C3)=CC=C(C2)CC,5.15223121643066,54679018,pubchem_screening,265.312,3,2,3.8754,True
48476,OC=1C=2C(N=C(O)C1C3=CC=CC=C3)=CC=C(C2)CC,5.15223121643066,54679018,pubchem,265.312,3,2,3.8754,True
48636,S(O)(O)(N=CCN(CC)CC)=CC=1C=CC=CC1,5.15231132507324,CHEMBL3087805,chembl20,270.398,4,3,2.6474,True
48637,S(C(=NC=1C=CC=CC1)C=2C(O)=COC2O)CC,5.15231943130493,1884227,pubchem_screening,263.318,5,2,3.5222,True
48640,S(C(=NC=1C=CC=CC1)C=2C(O)=COC2O)CC,5.15231943130493,1884227,pubchem,263.318,5,2,3.5222,True
48886,S(/C(=N\C1=CC=CC=C1)/C2=C(OC=C2O)O)CC,5.15231943130493,CHEMBL3207776,chembl20,263.318,5,2,3.5222,True
48891,C=12N(N=CC1C(S)=NC(=N2)SC(C(=O)N)CC)C=3C=CC=CC3,5.15233039855957,CHEMBL133225,chembl20,345.453,7,2,2.4602,True
48893,OC=1N(CN2CCN(CC2)C)C3=C(C1N=NC(=O)C4=CC=CN=C4)C=CC=C3,5.15234565734863,5347182,pubchem,378.436,7,1,2.8709,True
48894,OC=1N(CN2CCN(CC2)C)C3=C(C1N=NC(=O)C4=CC=CN=C4)C=CC=C3,5.15234565734863,5347182,pubchem_screening,378.436,7,1,2.8709,True
48897,[C@H]1([C@H](NC(=O)C=2C=CC(=NC2)CN3C4=C(N=C3C(F)(F)F)C=CC=C4)CCOC1)C(O)=NO,5.15251874923706,CHEMBL1835556,chembl20,463.416,7,3,2.979,True
48898,O=C1N(N(C(C1=NC(=O)CN2CCN(C3=CC=CC=C3)CC2)C)C)C4=CC=CC=C4,5.15255069732666,CHEMBL1392304,chembl20,405.502,5,0,2.0583,True
48899,O=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)CN3CCN(CC3)C4=CC=CC=C4,5.15255069732666,2462300,pubchem_screening,405.502,5,0,2.0583,True
48902,O=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)CN3CCN(CC3)C4=CC=CC=C4,5.15255069732666,2462300,pubchem,405.502,5,0,2.0583,True
49119,OC=1C(=C(N(CCCC)C1O)C2=CC=CC=C2)C(=O)C,5.15257549285889,2889530,pubchem_screening,273.332,4,2,3.569,True
49121,OC=1C(=C(N(CCCC)C1O)C2=CC=CC=C2)C(=O)C,5.15257549285889,2889530,pubchem,273.332,4,2,3.569,True
49327,OC=1C(=C(N(C1O)CCCC)C2=CC=CC=C2)C(=O)C,5.15257549285889,CHEMBL1420169,chembl20,273.332,4,2,3.569,True
49331,S=C(N1CCN(CC1)CC)NC2=CC(C(F)(F)F)=CC=C2,5.1528000831604,CHEMBL1599743,chembl20,317.38,2,1,3.0397,True
49336,S=C(N1CCN(CC1)CC)NC2=CC(=CC=C2)C(F)(F)F,5.1528000831604,895910,pubchem_screening,317.38,2,1,3.0397,True
49339,S=C(N1CCN(CC1)CC)NC2=CC(=CC=C2)C(F)(F)F,5.1528000831604,895910,pubchem,317.38,2,1,3.0397,True
49544,C1(=NC=2C=C(C#CCN3CCC(CC=4C=C(F)C=CC4)CC3)C=CC2N1)O,5.15282583236694,CHEMBL19636,chembl20,363.436,3,2,3.7138,True
49546,OC=1N=C(O)N=C(O)C1C(=NC2=C(N)C=CC=C2)CC,5.15289258956909,CHEMBL1418121,chembl20,274.28,7,4,1.7064,True
49554,S(C=1N(CCCN2CCC(CC2)C)C(=O)C3=C(N1)C=CC=C3)CC(=O)NC=4C=CC(CC)=CC4,5.15313768386841,4444521,pubchem_screening,478.662,6,1,4.8117,True
49557,S(C=1N(CCCN2CCC(CC2)C)C(=O)C3=C(N1)C=CC=C3)CC(=O)NC=4C=CC(CC)=CC4,5.15313768386841,4444521,pubchem,478.662,6,1,4.8117,True
49750,S(C=1N(C(=O)C2=C(N1)C=CC=C2)CCCN3CCC(CC3)C)CC(=O)NC=4C=CC(=CC4)CC,5.15313768386841,CHEMBL1469462,chembl20,478.662,6,1,4.8117,True
49760,S1/C(/C(=O)N(C1=S)CC(=O)N=C2C=S(O)(O)=CC2)=C\C3=CC=CC=C3,5.15319156646729,CHEMBL1576181,chembl20,394.499,6,2,2.6141,True
49764,S=1(O)(O)=CC(=NC(=O)CN2C(=O)/C(/SC2=S)=C/C3=CC=CC=C3)CC1,5.15319156646729,6225314,pubchem_screening,394.499,6,2,2.6141,True
49767,S=1(O)(O)=CC(=NC(=O)CN2C(=O)/C(/SC2=S)=C/C3=CC=CC=C3)CC1,5.15319156646729,6225314,pubchem,394.499,6,2,2.6141,True
49917,OS=1(O)=CC=2N=C(N=C(N3CCOC[C@@H]3C)C2C1)C4=CC=C(C=C4)N=C(NCC)O,5.15320444107056,CHEMBL2063753,chembl20,431.518,7,4,2.5885,True
49919,OS=1(O)=CC=2N=C(N=C(N3CCOC[C@H]3C)C2C1)C4=CC=C(C=C4)N=C(NCC)O,5.15320444107056,CHEMBL2063752,chembl20,431.518,7,4,2.5885,True
49921,N1(C=2C(N=C1/C=N/N3C=NN=C3)=CC=CC2)CC,5.1532473564148,5341215,pubchem_screening,240.27,6,0,1.5299,True
49924,N1(C=2C(N=C1/C=N/N3C=NN=C3)=CC=CC2)CC,5.1532473564148,5341215,pubchem,240.27,6,0,1.5299,True
50163,N1(C=2C(N=C1/C=N/N3C=NN=C3)=CC=CC2)CC,5.1532473564148,CHEMBL3210593,chembl20,240.27,6,0,1.5299,True
50170,C1=C(C=2C=CC=CC2)C(C=3C=CC(=CC3)CN4CCC(CC4)NC(NCC)=O)=NC=5C1=CN=C(SC)N5,5.15327167510986,CHEMBL252652,chembl20,512.683,6,2,5.36420000000001,False
50172,FC(F)(F)C=1N2N=C(C=C2N=C(C1)C3=CC(OC)=CC=C3)C(=O)N=C4C(=O)N(N(C4C)C)C5=CC=CC=C5,5.15345287322998,CHEMBL1482391,chembl20,522.487,7,0,4.287,False
50173,FC(F)(F)C=1N2N=C(C(=O)N=C3C(N(N(C3=O)C4=CC=CC=C4)C)C)C=C2N=C(C1)C5=CC(OC)=CC=C5,5.15345287322998,1247970,pubchem_screening,522.487,7,0,4.287,False
50176,FC(F)(F)C=1N2N=C(C(=O)N=C3C(N(N(C3=O)C4=CC=CC=C4)C)C)C=C2N=C(C1)C5=CC(OC)=CC=C5,5.15345287322998,1247970,pubchem,522.487,7,0,4.287,False
50380,S(C1=NC(=NN1)CC)CC(=O)N=C2C(=O)N(N(C2C)C)C3=CC=CC=C3,5.15351009368897,CHEMBL1698978,chembl20,372.454,6,1,1.7089,True
50381,C1(=C(N(C)N=C1C)O)/C(/C=2C=CC=CC2)=N/CCC,5.15354490280151,CHEMBL3144687,chembl20,257.337,4,1,2.68152,True
50382,N12C(C=3C=NN(C3N=C1N)CCCC=4C=C(O)C(=CC4)O)=NC(=N2)C=5OC=CC5,5.15368461608887,CHEMBL63520,chembl20,391.391,10,3,2.3602,False
50384,O1C(C=2N=C3N(N2)C(=NC=4N(N=CC43)CCCC=5C=C(O)C(O)=CC5)N)=CC=C1,5.15368461608887,10572535,pubchem,391.391,10,3,2.3602,False
50385,S1C(N=C2C(=O)N(N(C2C)C)C3=CC=CC=C3)=NC(C4=CC=CC=C4)=C1,5.15371370315552,CHEMBL1406887,chembl20,362.458,5,0,4.1647,True
50387,S1C(N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)=NC(C4=CC=CC=C4)=C1,5.15371370315552,1535381,pubchem_screening,362.458,5,0,4.1647,True
50390,S1C(N=C2C(N(N(C2=O)C3=CC=CC=C3)C)C)=NC(C4=CC=CC=C4)=C1,5.15371370315552,1535381,pubchem,362.458,5,0,4.1647,True
50595,S(C1=NC(O)=C(C(O)=N1)C=2C=CC=CC2)CC(=O)NC=3SC(=NN3)CCCC,5.15376472473145,CHEMBL1519509,chembl20,417.516,9,3,3.4797,True
50596,S1C(=NN=C1NC(=O)CSC2=NC(O)=C(C=3C=CC=CC3)C(O)=N2)CCCC,5.15376472473145,2215366,pubchem_screening,417.516,9,3,3.4797,True
50599,S1C(=NN=C1NC(=O)CSC2=NC(O)=C(C=3C=CC=CC3)C(O)=N2)CCCC,5.15376472473145,2215366,pubchem,417.516,9,3,3.4797,True
50799,C1=CC(=CC=C1C(N[C@@H]2CCOC[C@@H]2C(=NO)O)=O)CC3=C(N=C4N3C=CC=C4)C(F)(F)F,5.15382957458496,CHEMBL255160,chembl20,462.428,6,3,3.4245,True
50800,ClC(P(=O)(N(CC)CC)N(CC)CC)C=NC1=C(N(N(C1=O)C2=CC=CC=C2)C)C,5.15387487411499,657897,pubchem_screening,453.955,5,0,4.62832,True
50803,ClC(P(=O)(N(CC)CC)N(CC)CC)C=NC1=C(N(N(C1=O)C2=CC=CC=C2)C)C,5.15387487411499,657897,pubchem,453.955,5,0,4.62832,True
51042,ClC(P(=O)(N(CC)CC)N(CC)CC)C=NC=1C(=O)N(N(C1C)C)C2=CC=CC=C2,5.15387487411499,CHEMBL1560030,chembl20,453.955,5,0,4.62832,True
51051,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)C(CC)CC)CCC3=CC(OC)=C(OC)C=C3,5.15395355224609,4890024,pubchem_screening,454.614,6,2,3.7197,True
51054,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)C(CC)CC)CCC3=CC(OC)=C(OC)C=C3,5.15395355224609,4890024,pubchem,454.614,6,2,3.7197,True
51236,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)C(CC)CC)CCC=3C=C(OC)C(OC)=CC3,5.15395355224609,CHEMBL3209193,chembl20,454.614,6,2,3.7197,True
51239,OC1=NC(=NC=2CN(CCC21)CC3=CC=C(N(CC)CC)C=C3)C,5.15400362014771,16675662,pubchem_screening,326.444,5,1,2.89512,True
51240,S1C(=NC(C=2C=C(C(=O)N(CC)CC)C=CC2)=C1)C(O)(C3=CC=CC=C3)C(F)(F)F,5.15401220321655,49778726,pubchem_screening,434.483,4,1,5.0903,False
51243,S1C(=NC(C=2C=C(C(=O)N(CC)CC)C=CC2)=C1)C(O)(C3=CC=CC=C3)C(F)(F)F,5.15401220321655,49778726,pubchem,434.483,4,1,5.0903,False
51293,S1C(=NC(=C1)C=2C=C(C(=O)N(CC)CC)C=CC2)C(O)(C(F)(F)F)C3=CC=CC=C3,5.15401220321655,CHEMBL1894598,chembl20,434.483,4,1,5.09030000000001,False
51299,C1(=C(C2=CC=CC=C2N1C)CC(O)=O)SSC3=C(C4=CC=CC=C4N3C)CC(O)=O,5.15413188934326,CHEMBL84141,chembl20,440.546,6,2,4.7236,True
51300,O=C1N(N(C(C1=NC=2N=CN=C3N(N=CC23)C4=CC=CC=C4)C)C)C5=CC=CC=C5,5.15415668487549,1315303,pubchem_screening,397.442,7,0,3.1701,True
51303,O=C1N(N(C(C1=NC=2N=CN=C3N(N=CC23)C4=CC=CC=C4)C)C)C5=CC=CC=C5,5.15415668487549,1315303,pubchem,397.442,7,0,3.1701,True
51544,O=C1N(N(C(C1=NC2=NC=NC=3N(N=CC32)C4=CC=CC=C4)C)C)C5=CC=CC=C5,5.15415668487549,CHEMBL1596395,chembl20,397.442,7,0,3.1701,True
51547,C(=C/C(O)=NO)\C1=CC=CC2=C1N=C(N(C2=O)C3=CC=CC=C3)C,5.15426158905029,CHEMBL2425956,chembl20,321.336,5,2,3.05302,True
51550,O=C1N(C(=NC2=C1C=CC=C2/C=C/C(O)=NO)C)C3=CC=CC=C3,5.15426158905029,71811293,pubchem,321.336,5,2,3.05302,True
51551,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)NC=2C=CC=CC2,5.1542820930481,2875764,pubchem_screening,305.359,6,3,2.181,True
51554,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)NC=2C=CC=CC2,5.1542820930481,2875764,pubchem,305.359,6,3,2.181,True
51762,S(C1=NC(O)=C(C(O)=N1)CC)CC(=O)NC=2C=CC=CC2,5.1542820930481,CHEMBL1567158,chembl20,305.359,6,3,2.181,True
51766,FC(F)(F)C1=CC(N2N=C(/N=C/N(CC)CC)CC2)=CC=C1,5.15429449081421,2843464,pubchem_screening,312.339,3,0,3.5991,True
51769,FC(F)(F)C1=CC(N2N=C(/N=C/N(CC)CC)CC2)=CC=C1,5.15429449081421,2843464,pubchem,312.339,3,0,3.5991,True
51965,FC(F)(F)C1=CC(N2N=C(/N=C/N(CC)CC)CC2)=CC=C1,5.15429449081421,CHEMBL3196687,chembl20,312.339,3,0,3.5991,True
51974,S1C(N(C(=O)C1C=NC=2C=CC=CC2)CC)=C(C(=O)O)C#N,5.1543140411377,CHEMBL1986996,chembl20,315.354,5,1,2.17258,True
51985,S1C(N2N=C(C(C(N3CCCC3)=C)=C2O)C(F)(F)F)=NC=4C1=CC=CC4,5.15443897247314,1358245,pubchem,380.395,6,1,4.2729,True
51986,S1C(N2N=C(C(C(N3CCCC3)=C)=C2O)C(F)(F)F)=NC=4C1=CC=CC4,5.15443897247314,1358245,pubchem_screening,380.395,6,1,4.2729,True
51989,O=C(NCC1CCN(CC1)CCC2=CC=C(N)C=C2)C3=NN(C4=C3C=CC=C4)C(C)C,5.154456615448,11397742,pubchem,419.573,5,2,3.8839,True
51990,C=1C=CC2=C(C1)C(=NN2C(C)C)C(NCC3CCN(CC3)CCC4=CC=C(C=C4)N)=O,5.154456615448,CHEMBL3216126,chembl20,419.573,5,2,3.8839,True
51992,S=C(N=C1C(=O)N(N(C1C)C)C2=CC=CC=C2)NC(OCC)=O,5.15449857711792,CHEMBL1411564,chembl20,334.401,5,1,1.7405,True
51997,S=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)NC(OCC)=O,5.15449857711792,748845,pubchem_screening,334.401,5,1,1.7405,True
52000,S=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)NC(OCC)=O,5.15449857711792,748845,pubchem,334.401,5,1,1.7405,True
52200,S(C=1N(C(=O)C=C(N1)C(F)(F)F)C2=CC=CC=C2)CC,5.15452289581299,CHEMBL1550276,chembl20,300.305,4,0,3.3633,True
52204,S(C=1N(C2=CC=CC=C2)C(=O)C=C(N1)C(F)(F)F)CC,5.15452289581299,1481692,pubchem_screening,300.305,4,0,3.3633,True
52207,S(C=1N(C2=CC=CC=C2)C(=O)C=C(N1)C(F)(F)F)CC,5.15452289581299,1481692,pubchem,300.305,4,0,3.3633,True
52416,O=C1N(N(C(C1=NC(=O)C=2OC=CC2)C)C)C3=CC=CC=C3,5.15460300445557,755601,pubchem_screening,297.314,4,0,2.1429,True
52419,O=C1N(N(C(C1=NC(=O)C=2OC=CC2)C)C)C3=CC=CC=C3,5.15460300445557,755601,pubchem,297.314,4,0,2.1429,True
52578,O=C1N(N(C(C1=NC(=O)C=2OC=CC2)C)C)C3=CC=CC=C3,5.15460300445557,CHEMBL1537128,chembl20,297.314,4,0,2.1429,True
52579,O=C1N(N(C(C1=NC(OC)=O)C)C)C2=CC=CC=C2,5.15463876724243,202291,pubchem_screening,261.281,4,0,1.4759,True
52582,O=C1N(N(C(C1=NC(OC)=O)C)C)C2=CC=CC=C2,5.15463876724243,202291,pubchem,261.281,4,0,1.4759,True
52825,S1C=2CN(CCC2N=C1C=3C=CC=CC3)C(=O)CC,5.15467596054077,8031909,pubchem_screening,272.373,3,0,3.1048,True
52828,S1C=2CN(CCC2N=C1C=3C=CC=CC3)C(=O)CC,5.15467596054077,8031909,pubchem,272.373,3,0,3.1048,True
52979,S1C2=C(N=C1C=3C=CC=CC3)CCN(C2)C(=O)CC,5.15467596054077,CHEMBL1310628,chembl20,272.373,3,0,3.1048,True
52987,OC=1C2=C(C=CC1C(O)=NO)C=CC=C2,5.15474081039429,20199403,pubchem,203.197,3,3,2.2392,True
52988,C1C[C@@H](C2=NC(NC=3C=CC(=CC3)P(CP(O)(=O)O)(=O)O)=C4C(=N2)N(C=N4)CC)CC[C@@H]1N,5.15478801727295,CHEMBL1084268,chembl20,494.429,8,5,2.6056,False
52990,S1C(NC2CCN(CC2)CC3=CC(OCC)=C(OC)C=C3)=NC=4C1=NC=CC4,5.15480852127075,46882517,pubchem,398.532,7,1,4.1751,True
52991,OC=1C(=C(N(CCN(CC)CC)C1O)C2=CC=CC=C2)C(=O)/C=C/C3=CC=CC=C3,5.15491390228272,5345325,pubchem,404.51,5,2,4.8042,True
52992,OC=1C(=C(N(CCN(CC)CC)C1O)C2=CC=CC=C2)C(=O)/C=C/C3=CC=CC=C3,5.15491390228272,5345325,pubchem_screening,404.51,5,2,4.8042,True
52995,N1(C(=CC=C1)/C=N/N2C=NN=C2)C,5.15493535995483,6858429,pubchem_screening,175.195,5,0,0.4988,True
52998,N1(C(=CC=C1)/C=N/N2C=NN=C2)C,5.15493535995483,6858429,pubchem,175.195,5,0,0.4988,True
53231,N1(/N=C/C=2N(C=CC2)C)C=NN=C1,5.15493535995483,CHEMBL3213838,chembl20,175.195,5,0,0.4988,True
