Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
RNBPDMGMDRFCRR-UHFFFAOYNA-N,CHEMBL1762577,3362,A,5.53,chembl20,740242,9606,HTR6,2105,C=1(C)C=C(C)N2C(=C(S(C3=CC=CC=C3)(=O)=O)C(S(=C)O)=N2)N1
RNCHJFORGOZCAL-UHFFFAOYNA-N,53259021,64354,A,7.72125,pubchem,638613,10116,HTR6,2105,S(=O)(=O)(C1=CC=2OC=3C(NCCC3C2C=C1)(C)C)C=4C=C(F)C=CC4
RNCHJFORGOZCAL-UHFFFAOYNA-N,CHEMBL1935594,3362,A,8.54,chembl20,796060,9606,HTR6,2105,S(=O)(C1=CC=C2C3=C(OC2=C1)C(NCC3)(C)C)(C4=CC=CC(=C4)F)=O
RNLOOHHYFIYFAF-UHFFFAOYNA-N,CHEMBL583896,3362,A,6.67,chembl20,594896,9606,HTR6,2105,O=S(C=1C2=C(N(CCN(C)C)C1)C=CC(=N2)Cl)(C3=CC=CC=C3)=O
RLTJMSYXAHMHKI-UHFFFAOYNA-N,CHEMBL400704,3362,A,7.92,chembl20,458154,9606,HTR6,2105,C1=C(N(=O)=O)C(=CC(=C1)N2CCN(CC2)C)NC(C3=CC=CC=C3)C
RLVDJFWXVLBZCY-LNNLXFCONA-N,16750338,3362,A,8.42022,pubchem,599941,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C(NN=C2C=C1)C3CCN(CC3)C)C=4C=5C(C=CC4)=CC=CC5
RLVDJFWXVLBZCY-LQFNOIFHNA-N,CHEMBL1783607,3362,A,8.42,chembl20,750092,9606,HTR6,2105,C1(=CC=2C(C3CCN(CC3)C)=NNC2C=C1)S(C4=C5C(=CC=C4)C=CC=C5)(=O)=O
RLXHAWJOGOMQQU-UHFFFAOYNA-N,CHEMBL329046,3362,A,6.87,chembl20,3664,9606,HTR6,2105,N1(C2=C(C(CN(C)C)CCC2)C3=C1C=CC(OC)=C3)CC4=CC=CC=C4
RLYQIEILBIMMSQ-UHFFFAOYNA-N,49799664,3362,A,5.8729,pubchem,492092,9606,HTR6,2105,S1C=2C(=NC=3N(N=NC3S(=O)(=O)C4=C(C=CC(=C4)C)C)C2C=C1)C5CCN(CC5)C
RMDVLYWQLPVFAK-UHFFFAOYNA-N,9949258,3362,A,6.84466,pubchem,276365,9606,HTR6,2105,S1(=O)(=O)N2C(=C(C=3C2=CC=CC3)CCN(C)C)C=4C1=CC=CC4
RMMBNMYQECMRRI-UHFFFAOYNA-N,CHEMBL2165550,3362,A,8.33,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=C(C=C2C3=C1CCC(C3)N(C)C)OC)C4=C(C=CC=C4)Cl
RMNQHMQKUFGTQZ-WGRAQTGDNA-N,CHEMBL1093802,3362,A,5.44,chembl20,624449,9606,HTR6,2105,C1(C(=O)NCC(N[C@@H]2CCN(C2)CCN3CCN(CC3)C(=O)C=4C=CC=CC4F)=O)=CC(=CC=C1)C(F)(F)F
RMOPPTQAQHVRFB-CSFZDPRLNA-N,CHEMBL2058703,3362,A,5.43,chembl20,989089,9606,HTR6,2105,C/1(\NC(C(=N1)CC2=CNC=3C=CC=C(C23)Br)=O)=N\C
RLAWPCJIPSZDAG-UHFFFAOYNA-N,CHEMBL482737,3362,A,8.24,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OS(C2=CC=CC=C2Cl)(=O)=O)C=CC1)C3CCNCC3
RLICEYAZXFQQMC-UHFFFAOYNA-N,9840311,3362,A,8.30103,pubchem,465713,9606,HTR6,2105,S(=O)(=O)(C1=CN(C2CCNC2)C=3C1=CC=CC3)C4=CC=CC=C4
RLJFTICUTYVZDG-UHFFFAOYNA-N,CHEMBL93240,3362,A,9.4,chembl20,3615,9606,HTR6,2105,S1C=2C=CC(=CC2C(N3CCN(CC3)C)CC4=C1C=CC=C4)SC
UJWBECOMJZTGRV-UHFFFAOYNA-N,57392615,3362,A,7.49485,pubchem,647060,9606,HTR6,2105,S(=O)(=O)(N1C=CC=C1)C2=CC=3C=4C5NC(CC5)CC4N(C3C=C2)C
UJXLHMKOTJUCKL-UHFFFAOYNA-N,44568063,3362,A,7.30103,pubchem,340025,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CCN(CC2)CC)C=3C1=CC=CC3)C=4C=C(OC)C=CC4
MNZVXVZLOMUAKB-UHFFFAOYNA-N,CHEMBL195987,3362,A,7.38,chembl20,320876,9606,HTR6,2105,N1(S(C2=CC(Cl)=CC=C2)(=O)=O)C3=C(CCNC3)C=4C1=CC=CC4
MOACWANVLBAKLL-UHFFFAOYNA-N,9950255,3362,A,9.52288,pubchem,447580,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)C=2C=3C(N(CCNC)C2)=NC=CC3)C=CC1
MLDQJTXFUGDVEO-MMZSQZHBNA-N,CHEMBL1336,3362,A,5.21,chembl20,858217,9606,HTR6,2105,C=1(C(F)(F)F)C(=CC=C(NC(NC2=CC=C(OC=3C=C(C(=O)NC)N=CC3)C=C2)=O)C1)Cl
MKGZFKFZQDUADL-DWSXGWBVNA-N,CHEMBL1834226,3362,A,8.55,chembl20,771219,9606,HTR6,2105,N1(CC(C=N1)CC)/C(=N/S(C=2C=C(C=CC2)Cl)(=O)=O)/NCC
MKGZFKFZQDUADL-GHRBYAAINA-N,56595402,3362,A,8.55284,pubchem,621208,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)N/C(/N2N=CC(C2)CC)=N/CC)C=CC1
MOBJKUBVKRKOQP-UHFFFAOYNA-N,10409272,3362,A,7.25181,pubchem,1067106,9606,HTR6,2105,BrC1=CN2C(=N)C(S(=O)(=O)C3=CC=CC=C3)=C(SC)N=C2C=C1
MRJXFXITVBOGKG-UHFFFAOYNA-N,90654849,3362,A,5.0913,pubchem,1126945,9606,HTR6,2105,FC1=C(N2CCN(CCCCCN3C(C(=O)N(C3=O)CC4=CC=C(F)C=C4)(C)C)CC2)C=CC(F)=C1
MRPLGTPQSAURRZ-UHFFFAOYNA-N,CHEMBL1242614,3362,A,9.0,chembl20,659849,9606,HTR6,2105,S1C(=CC=C1Cl)S(C2=CN(C=3N=CC=CC23)C4CNCC4)(=O)=O
MRQHTSWENGWSMD-UHFFFAOYNA-N,CHEMBL3289952,3362,A,6.17,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=CC=C5C(=C4)C=CC=C5
MRUTUEBJWZBSFA-PKSOQXRJNA-N,CHEMBL1170887,3362,A,7.34,chembl20,642499,9606,HTR6,2105,N=1C=2N(C=3C=CSC3C1NCCC(C)C)N=NC2S(C4=CC=C(C(=C4)C)C)(=O)=O
MQJKPEGWNLWLTK-UHFFFAOYNA-N,CHEMBL1043,3362,A,6.74,chembl20,975660,9606,HTR6,2105,S(C=1C=CC(=CC1)N)(C=2C=CC(=CC2)N)(=O)=O
MQLGWXQXEYRQPX-UHFFFAOYNA-N,CHEMBL2260378,3362,A,5.31,chembl20,912079,9606,HTR6,2105,N=1C=CC2=C(C1)C(=C(N2)CC)CCN
MOFALKNIGCDQQJ-UHFFFAOYNA-N,11849745,3362,A,7.284,pubchem,312993,9606,HTR6,2105,S(=O)(=O)(NC1=CC(CCN(C)C)=CC=C1)C2=CC=CC=C2
MOVUYASQFVYATN-UHFFFAOYNA-N,CHEMBL154367,3362,A,8.9,chembl20,3647,9606,HTR6,2105,S(C=1C=C(N2CCNCC2)C(=CC1)OC)(NC3=CC(Br)=CC=C3)(=O)=O
MMJWOPXNUVEYOL-UHFFFAOYNA-N,71456943,3362,A,7.1512,pubchem,700330,9606,HTR6,2105,BrC1=CC=2C=3CC(N(C)C)CCC3N(S(=O)(=O)C=4C=C(C=CC4Cl)C(F)(F)F)C2C=C1
MMLHZCHYOIQDIY-LILDFLRNNA-N,20901142,3362,A,6.12494,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C1N=C(NC(C)C)C=3SC=CC23)C4=CC(=C(C=C4)C)C
MMPIOTKRWORPAQ-UHFFFAOYNA-N,CHEMBL585098,3362,A,8.54,chembl20,598758,9606,HTR6,2105,C=1C=CC=2C(S(C3=CC(=CC(=C3)Cl)Cl)(=O)=O)=CN(C2N1)CCN
MMVUKQDPMLJEFQ-UHFFFAOYNA-N,11176859,3362,A,7.70333,pubchem,239164,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2N(CCN(C)C)C=CC2C=C1)C=3C=4C(C=CC3)=CC=CC4
MNIJCHAEANHHHG-UHFFFAOYNA-N,CHEMBL2376489,3362,A,7.0,chembl20,955727,9606,HTR6,2105,C=1(C=CC2=C(C1)C(=C(N2)C)C=3CCNCC3)OC(C)C
MNSFFRMNWXMIHG-HXTKINSTNA-N,CHEMBL1173577,3362,A,6.99,chembl20,642500,9606,HTR6,2105,C1C2CC3(CC1CC(C2)C3)C(NC4=NC=5N(N=NC5S(C6=CC=CC=C6)(=O)=O)C7=C4SC=C7)C
MNSUYECFOJCVNY-UHFFFAOYNA-N,CHEMBL572092,3362,A,8.41,chembl20,594896,9606,HTR6,2105,O=S(C=1C2=C(C=CC(=N2)C(=O)C)N(C1)CCN(C)C)(C3=CC=C(C=C3)Br)=O
MNVBYOALLQVEHY-UHFFFAOYNA-N,CHEMBL350022,3362,A,8.4,chembl20,3647,9606,HTR6,2105,S(NC1=C(C(Cl)=CC(=C1)Br)Cl)(C=2C=C(N3CCNCC3)C(=CC2)OC)(=O)=O
MPHIFJCITUWVMO-JEBMTRRRNA-N,CHEMBL254331,3362,A,6.05,chembl20,461681,9606,HTR6,2105,C=1C(=CC=2NC(=O)[C@@](C3=CC=C(C=C3)OC)(C)C(=O)C2C1Cl)Cl
MPHIFJCITUWVMO-QAOFEZSFNA-N,44446213,3362,A,6.53313,pubchem,313655,9606,HTR6,2105,ClC1=C2C(=O)[C@](C3=CC=C(OC)C=C3)(C(=O)NC2=CC(Cl)=C1)C
MPHIFJCITUWVMO-UYBDAZJANA-N,11674694,3362,A,6.83268,pubchem,313655,9606,HTR6,2105,ClC1=C2C(=O)C(C3=CC=C(OC)C=C3)(C(=O)NC2=CC(Cl)=C1)C
MPHKWUBLVAYZKB-QWOVJGMINA-N,CHEMBL253095,3362,A,7.55,chembl20,461681,9606,HTR6,2105,C=1C(=CC=2NC(=O)C(C=3C=CC(=CC3)NCC)(C)C(C2C1Cl)=O)Cl
MTTHRRVVGMPYQG-BXBDENJDNA-N,CHEMBL1082508,3362,A,9.7,chembl20,635521,9606,HTR6,2105,C1(S(=O)(=O)C=2C=CC3=C(C2)CCC[C@H]3CNC(N)=O)=CC(=CC=C1)F
MLLKJGGUSYHRQW-UHFFFAOYNA-N,10295665,3362,A,7.67366,pubchem,239164,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2C(C3CCN(CC3)C)=CNC2C=C1)C=4C=5N=CC=CC5C=CC4
MLWMWKMYRSHCPJ-GOSISDBHNA-N,CHEMBL1642119,3362,A,7.37,chembl20,699508,9606,HTR6,2105,C1=CC=2C(C[C@H](N(C2C=C1N3CCN(CC3)C)S(=O)(=O)C=4C=C5C(C=CC=C5)=CC4)C)=O
MLWMWKMYRSHCPJ-SFHVURJKNA-N,CHEMBL1642120,3362,A,7.77,chembl20,699508,9606,HTR6,2105,C1=CC=2C(C[C@@H](N(C2C=C1N3CCN(CC3)C)S(=O)(=O)C=4C=C5C(C=CC=C5)=CC4)C)=O
MLWMWKMYRSHCPJ-UHFFFAOYNA-N,51003550,3362,A,7.55284,pubchem,550980,9606,HTR6,2105,S(=O)(=O)(N1C(CC(=O)C=2C1=CC(N3CCN(CC3)C)=CC2)C)C4=CC=5C(C=C4)=CC=CC5
OMWBZWKKYWBRFA-LQFNOIFHNA-N,CHEMBL1172724,3362,A,5.65,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(C1NC=4C=C(C=C(C4)Cl)C)SC=C3)N=NC2S(C5=CC=C(C(=C5)C)C)(=O)=O
OLZQQVBWGYEYMU-UYBDAZJANA-N,CHEMBL1277287,3362,A,6.91,chembl20,684952,9606,HTR6,2105,O=S(C1=CC=C(C=C1)OC)(=O)C2=NNC3=C2C=CC(N4CCNCC4)=C3
OJPTTYMYFMZMRB-UHFFFAOYNA-N,CHEMBL76466,3362,A,8.1,chembl20,3621,9606,HTR6,2105,S(N1C=C(CCN(C)C)C2=C1C=CC(OC)=C2)(C3=CC=C(C=C3)OC)(=O)=O
OJWOIBDHQBDTRR-UHFFFAOYNA-N,71455000,3362,A,6.70115,pubchem,694796,9606,HTR6,2105,S(=O)(=O)(NC1CCN(CC1)CCOC=2C(C3=CC=CC=C3)=CC=CC2)C4=CC(F)=C(F)C=C4
OOQPQBLXQOACPC-PKSOQXRJNA-N,20901122,3362,A,6.22185,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C1N=C(NC=3C=CC(F)=CC3)C=4SC=CC24)C5=CC=CC=C5
OORNIOGZQUYGRW-UHFFFAOYNA-N,CHEMBL1783956,3362,A,5.53,chembl20,750452,9606,HTR6,2105,C1(=CC=C2C(=C1)C3=C(N2CCC=4C=CC=CN4)CCN(C3)C)F
OOTYIPXZQVEHNY-UHFFFAOYNA-N,CHEMBL3290018,3362,A,7.0,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C=4N5C(=NC4)C=CC=C5
OPAMDWUUNKYGOR-UHFFFAOYNA-N,CHEMBL370779,3362,A,9.0,chembl20,326768,9606,HTR6,2105,S(N1C2=C(C(N3CCNCC3)=CC=C2)C=C1)(=O)(=O)C4=CC=CC=C4
ONLLIDMEPCMUBJ-UHFFFAOYNA-N,CHEMBL1277564,3362,A,8.77,chembl20,684953,9606,HTR6,2105,O=S(C1=NN(C2=CC=C(C=C12)N3CCN(CC3)C)C)(C4=C5C(=CC=C4)C=CC=C5)=O
ONLWRKMVSCLBOD-UHFFFAOYNA-N,CHEMBL329329,3362,A,8.89,chembl20,3664,9606,HTR6,2105,C1(C2=NC(CC3=CC(OC)=CC=C3)=NO2)=C(C=4C=CC=CC4N1)CCN(C)C
ONOLGKFAVVAAOX-UHFFFAOYNA-N,44390104,3362,A,6.72125,pubchem,238738,9606,HTR6,2105,N1(CCNCC1)C=2C=3C(C(=CC2)C4=CC=CC=C4)=CC=CC3
OPTAOWZLDMSBKX-GGEHTAOSNA-N,CHEMBL598229,3362,A,8.51,chembl20,610399,9606,HTR6,2105,C=1C=CC(=C2C=CC=CC12)S(C=3C=4C=C(C=CC4NN3)N5C[C@H](CC5)N)(=O)=O
OPTAOWZLDMSBKX-JFZUTBOSNA-N,25123014,3362,A,7.90309,pubchem,459343,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3C[C@@H](N)CC3)C=C2)C=4C=5C(C=CC4)=CC=CC5
OPTAOWZLDMSBKX-UEBCHADLNA-N,CHEMBL604102,3362,A,8.35,chembl20,610399,9606,HTR6,2105,C=1C=CC(=C2C=CC=CC12)S(C=3C=4C=C(C=CC4NN3)N5C[C@@H](CC5)N)(=O)=O
OPTAOWZLDMSBKX-ZENMTPRRNA-N,25067564,3362,A,7.8041,pubchem,459343,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3C[C@H](N)CC3)C=C2)C=4C=5C(C=CC4)=CC=CC5
OPVZXICYAZHAPT-UHFFFAOYNA-N,CHEMBL1242518,3362,A,9.15,chembl20,659849,9606,HTR6,2105,S1C2=NC(=C(N2C=C1)S(C3=CN(C4=C3C=CC=N4)C5CN(CCC5)CC)(=O)=O)Cl
OQGLQARWXJXSKS-LQFNOIFHNA-N,9978683,3362,A,8.79588,pubchem,537071,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3CCN(CC3)C)C=C2)C=4C=5C(C=CC4)=CC=CC5
OQGLQARWXJXSKS-MPIMZMORNA-N,CHEMBL1277104,3362,A,8.8,chembl20,684952,9606,HTR6,2105,O=S(=O)(C1=NNC2=C1C=C(C=C2)N3CCN(CC3)C)C4=C5C(=CC=C4)C=CC=C5
OHODDACZFUFQDV-LBOYIXSDNA-N,CHEMBL1086626,3362,A,5.85,chembl20,617088,9606,HTR6,2105,C=1C=C(C=CC1)C=2NC(=C(C2)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O)C
OHORRLMJTXJOLU-LQFNOIFHNA-N,CHEMBL325428,3362,A,6.64,chembl20,3617,9606,HTR6,2105,S(N1C=C(CCN(CC)CC)C=2C1=CC=C(OC)C2)(C=3C=CC(NC(=O)C)=CC3)(=O)=O
OICGVXLPTHENOI-UHFFFAOYNA-N,CHEMBL391713,3362,A,7.87,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)CC)C2N1)S(C4=CC(=CC(=C4)Cl)Cl)(=O)=O
OIEGDDBPBCGRNO-UHFFFAOYNA-N,CHEMBL3289962,3362,A,7.27,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=C(C5=C(S4)C=CC(=C5)F)C
OQLBUNURUSUBQN-UHFFFAOYNA-N,24784824,3362,A,7.14267,pubchem,392759,9606,HTR6,2105,S(=O)(=O)(C=1C=2N=C(OC2C=CC1)N3CCN(C4CCC4)CC3)C=5C=6C(C=CC5)=CC=CC6
PNPHMMKQJMFTAK-UHFFFAOYNA-N,44389024,3362,A,7.11351,pubchem,239088,9606,HTR6,2105,S(=O)(=O)(N1C=2C(C(C=3CCNCC3)=C1)=CC=CC2)CCCC
OQWYJSDRCMFVSW-UHFFFAOYNA-N,CHEMBL3286432,3362,A,7.28,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=CC=C(C(=C4)Cl)F
OISHCFVZAWAQKY-UYBDAZJANA-N,CHEMBL403843,3362,A,6.52,chembl20,461681,9606,HTR6,2105,C=1C(=CC2=C(C1Cl)C(=O)C(C3=CC=C(C=C3)Br)(C(=O)N2)C)Cl
OKUUVDKNWDYXIC-KRWDZBQONA-N,44403097,3362,A,8.52288,pubchem,254401,9606,HTR6,2105,IC1=CC=C(S(=O)(=O)N2C=C(C[C@H]3N(CCC3)C)C=4C2=CC=CC4)C=C1
OLFDZZDPXPOJLO-PKSOQXRJNA-N,49836618,3362,A,8.95861,pubchem,537071,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3CCN(CC3)C)C=C2)C=4C=C(OC)C=CC4
OLFDZZDPXPOJLO-UYBDAZJANA-N,CHEMBL1276838,3362,A,8.96,chembl20,684952,9606,HTR6,2105,O=S(=O)(C1=NNC2=C1C=C(C=C2)N3CCN(CC3)C)C4=CC=CC(=C4)OC
NECSKBYJMMVETP-UHFFFAOYNA-N,90654832,3362,A,5.51272,pubchem,1126945,9606,HTR6,2105,O=C1N(C(=O)N(C1(C2=CC=CC=C2)C3=CC=CC=C3)CCCCCN4CCN(CC4)C5=CC=CC=C5)C
NEDCXGJXFFJREP-UHFFFAOYNA-N,9929665,3362,A,8.4318,pubchem,239013,9606,HTR6,2105,S(=O)(=O)(C=1C=2C(N(CCN(C)C)C1)=CC=CC2)C=3C=4C(C=CC3)=CC=CC4
NEMWOCRYCNXLKU-UHFFFAOYNA-N,44389075,3362,A,7.85387,pubchem,239088,9606,HTR6,2105,ClC1=CC=C(S(=O)(=O)N2C3=C(C(C=4CCNCC4)=C2)C=C(F)C=C3)C=C1
DMUZERLKXQZHLM-UHFFFAOYNA-N,44433198,3362,A,9.1549,pubchem,300690,9606,HTR6,2105,ClC1=NC2SC=CN2C1S(=O)(=O)C3=CN(C4CCCN(C4)CC)C5=NC=CC=C53
NEUFWHZAVWYYSZ-UHFFFAOYNA-N,CHEMBL325516,3362,A,5.82,chembl20,3607,9606,HTR6,2105,N1(C(=O)OCCC=2C=CC(=CC2)F)CCN(CC1)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
NICGGCUDNLVQSM-JJFURXLTNA-N,53323437,3362,A,7.50864,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=CC(NC(=O)C3CCNCC3)=C2)C=4C=5C(C=CC4)=CC=CC5
NICGGCUDNLVQSM-SPEPDGBUNA-N,CHEMBL1642871,3362,A,7.51,chembl20,699278,9606,HTR6,2105,N(C(C1CCNCC1)=O)C2=CC=C3C(NN=C3S(=O)(=O)C4=CC=CC=5C4=CC=CC5)=C2
NFBNIRNKYJTDIE-ZYMSVLFVNA-N,CHEMBL113956,3362,A,6.1,chembl20,3607,9606,HTR6,2105,C(N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)(=O)NCCC4=CC=C(C=C4)OCC
NFPYIOCQSPXFEB-UHFFFAOYNA-N,CHEMBL3113556,3362,A,6.33,chembl20,1290697,9606,HTR6,2105,S(=O)(=O)(C1=C(N=C2N(C1=N)C=C(C=C2)C(OC)=O)SC)C3=CC=CC=C3
NDCYTSULTKHXSW-HZHRSRAPNA-N,CHEMBL2414726,3362,A,5.4,chembl20,976210,9606,HTR6,2105,C1=CC=C2C(=C1)C(=C(N2S(C3=CC=C(C=C3)F)(=O)=O)C)/C=N/N4CCN(CC4)C
NDGCOWDSLVNLGE-UHFFFAOYNA-N,CHEMBL7580,3362,A,6.52,chembl20,3619,9606,HTR6,2105,C1(=C(NC2=C1C=CC=C2)C)CCN(C)C
NDSOIFOMFSKXGJ-LILDFLRNNA-N,20901264,3362,A,7.22185,pubchem,492092,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)C=2N=NN3C2N=C(NCCCC)C=4SC=CC34)C=CC1
NDTCTCKVFXXKQH-AZZOHTOPNA-N,44591611,3362,A,8.49485,pubchem,353365,9606,HTR6,2105,S(=O)(=O)(N1N=CC2=C1C=C(NC(=O)[C@H]3CCCNC3)C=C2)C=4C=5C(C=CC4)=CC=CC5
NDTCTCKVFXXKQH-HXTKINSTNA-N,CHEMBL520129,3362,A,8.89,chembl20,501394,9606,HTR6,2105,C=1C=C2C=NN(C2=CC1NC(C3CNCCC3)=O)S(C=4C=5C(C=CC4)=CC=CC5)(=O)=O
NDTCTCKVFXXKQH-ZYTCOXICNA-N,CHEMBL482757,3362,A,8.4,chembl20,501394,9606,HTR6,2105,C=1C=C2C=NN(C2=CC1NC([C@H]3CNCCC3)=O)S(C=4C=5C(C=CC4)=CC=CC5)(=O)=O
NKANXQFJJICGDU-QPLCGJKRNA-N,2733526,3362,A,5.98255,pubchem,691260,9606,HTR6,2105,O(C1=CC=C(/C(=C(/CC)\C2=CC=CC=C2)/C3=CC=CC=C3)C=C1)CCN(C)C
NKFYXDRKCCFGCZ-UHFFFAOYNA-N,CHEMBL200795,3362,A,9.4,chembl20,326768,9606,HTR6,2105,C1=CC=C2N(C=CC2=C1N3CCNCC3)S(=O)(=O)C=4C=CC(=CC4)N
NKGNPPLSPXVGMJ-MPIMZMORNA-N,CHEMBL1170282,3362,A,6.11,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(C1NCC4=C(C=CC=C4)OC)SC=C3)N=NC2S(C5=CC=CC(=C5)Cl)(=O)=O
NKJDBTQKJMYORS-UHFFFAOYNA-N,CHEMBL7172,3362,A,5.99,chembl20,3619,9606,HTR6,2105,N12C(=C(CCN(C)C)C3=C1C=CC(OC)=C3)CCCC2
NKLZWGMWROXIDH-UHFFFAOYNA-N,CHEMBL93868,3362,A,8.54,chembl20,451120,9606,HTR6,2105,C1=CC=C2N(S(C3=CC=CC=C3)(=O)=O)C=C(C2=C1)CCN(C)C
NLBKYQMJYJNXLY-MPIMZMORNA-N,CHEMBL1170087,3362,A,6.46,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1NC4CCCCCC4)N=NC2S(C5=CC=C(C(=C5)C)C)(=O)=O
NLMPKLZUGQUUOD-UHFFFAOYNA-N,CHEMBL419824,3362,A,8.02,chembl20,3621,9606,HTR6,2105,S(N1C2=C(C=CC(=C2)OC)C(=C1)CCN(C)C)(C3=CC(OC)=CC=C3OC)(=O)=O
NLQDMIUSBFMXRV-UHFFFAOYNA-N,CHEMBL3290003,3362,A,8.06,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C4=C5C(=CC=C4)C=CC=C5
NHDILTZHICULAX-VJSLDGLSNA-N,CHEMBL1632210,3362,A,6.0,chembl20,689725,9606,HTR6,2105,C=1C(N2CCN(CCC3=CC(=CC=C3)NC(C4=CC=CC=C4)=O)CC2)=C5C=CC(=NC5=CC1)C
NHHSRTALXZZTQG-UHFFFAOYNA-N,24784321,3362,A,7.19382,pubchem,392759,9606,HTR6,2105,S(=O)(=O)(C=1C=2N=C(OC2C=CC1)N3CCNCC3)C4=CC=C(F)C=C4
NHOSMDUPJTUDCU-UHFFFAOYNA-N,CHEMBL398482,3362,A,6.6,chembl20,458154,9606,HTR6,2105,C=1C(=C(N2C(=CC(=N2)C)C)C=C(N3CCN(CC3)C)C1)N(=O)=O
NGBBXIRILCUSGB-INIZCTEONA-N,CHEMBL605738,3362,A,7.12,chembl20,603611,9606,HTR6,2105,S(=O)(C1=C(C2=CC(=CC=C2S1)Cl)C)(=O)NC3=CC4=C(C=C3)CC=C4[C@H]5CCN(C5)C
NGDKXOZRHFVDGL-MPIMZMORNA-N,16019310,3362,A,6.13077,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C1N=C(NCC3=CC=C(F)C=C3)C=4SC=CC24)C5=CC=C(C=C5)C
NGEUNXZKWUYHMR-UYBDAZJANA-N,20901145,3362,A,5.62342,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C1N=C(NCCCOC)C=3SC=CC23)C4=CC(=C(C=C4)C)C
NJAWBWFJLFGUHK-UHFFFAOYNA-N,CHEMBL425196,3362,A,9.0,chembl20,603608,9606,HTR6,2105,C1=CC=C2N(C=C(C2=C1)C3CN(CC3)C)S(C4=CC=CC=C4Br)(=O)=O
NJJMNKOVGYIOBG-UHFFFAOYNA-N,CHEMBL3290009,3362,A,7.89,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C=4C5=C(SC4)C=CC=C5
NJTCYGAQRADUAS-UHFFFAOYNA-N,66801613,3362,A,7.82391,pubchem,1152666,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)NCCCN2CCN(CC2)C3=NSC4=C3C=CC=C4)C=CC1Cl
MVJOMRYXTYQLNJ-MPIMZMORNA-N,18591074,3362,A,5.84466,pubchem,492092,9606,HTR6,2105,ClC=1C=CC(NC2=NC=3N(N=NC3S(=O)(=O)C4=CC(=C(C=C4)C)C)C5=C2SC=C5)=CC1
MVKKLGNVARQKRP-UHFFFAOYNA-N,CHEMBL476108,3362,A,6.53,chembl20,490802,9606,HTR6,2105,C=1C=C(C(CCCN2CCCN(CC2)C3=CC=C(C=C3)Cl)=O)C=CC1F
MVLIQLIRDXPWKN-UHFFFAOYNA-N,CHEMBL363417,3362,A,7.4,chembl20,321432,9606,HTR6,2105,C1(C2=CC3CCC(N3C)C2)=C(NC=4C1=CC(=CC4)Cl)C
MVMXJZAAQMLRNG-DWSXGWBVNA-N,CHEMBL1834221,3362,A,8.2,chembl20,771218,9606,HTR6,2105,C1(=C(C=CC=C1)S(/N=C(\NCC)/N2N=CC(C2)CC)(=O)=O)Cl
